plateifu,300kpc1500cz_count,0th_kpc_1500cz,1th_kpc_1500cz,2th_kpc_1500cz,3th_kpc_1500cz,4th_kpc_1500cz,5th_kpc_1500cz,6th_kpc_1500cz,
66422,3,0.100344104,127.9067774,299.4266178,301.9736488,318.9388946,348.072545,559.1715363, 
66455,2,12.69213976,49.21744727,618.3157061,1334.055771,1339.706179,1445.302777,1654.960609, 
66488,1,0.580807932,450.6196261,456.2558059,528.0036716,2136.653187,2262.024537,2377.887278, 
66498,2,0.343482116,116.0987558,2.16E+03,2750.454889,3138.432263,3925.569799,4542.710975, 
66670,0,318.7180967,788.0900386,989.511727,990.7422106,1103.161306,1219.088442,1238.90126, 
66690,2,0.187126268,216.6009496,749.4277933,1060.416499,1.56E+03,1691.541204,1859.781751, 
66790,11,30.35165577,36.4550351,99.17172042,113.1418801,174.624385,196.1885327,221.7118619, 
66807,3,19.59557307,73.19482519,199.6934622,330.6516079,436.2603508,509.4818478,547.9143844, 
66889,15,0.074329555,75.74371307,88.24605,104.8896742,106.6945482,120.8974805,133.6248365, 
66915,1,0.128297236,518.6996772,521.2127334,538.5543994,1448.371881,2738.923032,2906.133977, 
66944,3,52.02538773,63.47141182,149.9742219,445.6090491,769.624743,901.5379073,1009.303368, 
66990,1,0.13146101,931.5085999,3254.620223,3435.081443,3679.198632,4670.749246,5145.621634, 
67061,1,0.205708084,2797.313524,3123.617216,3400.866096,4058.481753,4619.745757,5187.896409, 
67092,3,0.328150405,204.3222295,215.4773449,755.7916997,1458.453805,1497.64366,1585.262768, 
67096,2,10.45469682,284.521087,513.2237523,569.2572649,725.1978028,1324.293521,1383.472635, 
67146,3,0.331397829,179.3256252,186.9009345,776.0034144,2500.126817,2867.52167,2892.60941, 
67360,3,0.053359134,175.9816074,224.843071,340.811404,373.6950464,404.5624041,431.6563186, 
67367,1,0.590777609,1267.434285,2798.544624,3734.264981,4182.912343,4315.368304,6270.071595, 
67422,6,0.067620741,50.51200878,63.00248148,175.1969372,181.0367364,201.2860009,312.556247, 
67529,4,0.071196675,80.49399786,143.4879853,220.8875349,334.8489995,380.2166796,633.70191, 
67573,3,0.0619695,156.562444,263.0225851,344.7424097,412.4501627,488.2629267,567.7769015, 
67602,1,15.50450897,2598.804775,4431.915443,4548.600616,4696.202353,4797.362295,5446.531835, 
67708,1,0.368151194,487.3688529,768.2100342,8.92E+02,1451.927239,2349.836207,2608.637264, 
67865,3,0.133278609,180.0125143,218.9075582,417.235746,497.4181863,1554.136542,1678.126976, 
67872,1,24.98359769,641.4736009,806.7695226,1155.621279,1290.626983,1623.247676,2107.805465, 
67961,7,0.099043675,61.0460097,184.944482,220.9186587,235.3988811,237.014214,280.9180307, 
68086,2,35.39721305,158.3168482,359.6253582,614.6954979,915.4254612,1.41E+03,1624.592688, 
68116,1,0.058257153,1769.503951,3822.580117,4546.916503,4906.31387,8550.62458,8941.212411, 
68156,1,8.7299422,1265.723709,1497.937237,1575.042565,2069.872674,2377.803041,2779.200559, 
68249,2,0.075122342,6.69E+01,350.9114615,367.0492804,614.4779239,1670.464607,1713.802291, 
68277,1,0.103128255,1302.350683,1420.533993,2058.117203,2154.759771,2509.895032,2588.141649, 
68305,1,0.190640122,867.9167754,2530.43423,3386.181547,4188.624228,5824.904491,6040.864264, 
68549,0,1813.506456,2093.114324,2576.187357,2749.462053,3002.790601,3069.915998,3319.021784, 
68711,1,0.131438592,2656.464499,4396.933315,6906.706195,7085.887825,7170.341967,8342.093543, 
68764,2,80.42007445,178.4637909,640.9924311,1633.955,1771.506238,1824.185396,2997.598622, 
68876,2,42.43089437,88.62092686,1072.71277,1249.640727,6089.009209,7097.083597,7890.218158, 
69131,1,0.146335962,1167.990682,1189.309747,1530.543979,2536.499831,2929.062654,3023.670221, 
69169,3,0.197268218,155.8872549,181.0013935,503.4272092,559.3061688,584.7277452,648.1594396, 
69278,3,0.114139323,19.21426735,182.9164419,408.7131711,446.9223996,485.4184818,938.4429732, 
69314,1,0.115991095,583.14197,724.6554758,844.109166,1362.15205,1377.746571,1756.86898, 
69380,2,36.92470279,88.31829347,302.6289561,459.491557,494.245722,536.3104558,610.067312, 
69717,2,91.63757309,204.931826,1033.803736,1075.43671,1112.948835,1378.618154,1845.984474, 
69726,3,0.113543767,150.6803755,248.7143847,355.9127984,365.9095938,485.6382194,614.8975753, 
69956,1,0.062060736,866.309986,1413.554454,1639.471889,1684.708456,1946.118032,2878.26347, 
69982,1,38.4797649,357.6612666,3544.225135,3861.777231,4628.545475,4749.38065,5679.210949, 
70002,1,0.638549341,315.3932544,347.3888939,526.4283199,1457.439595,1584.096329,2542.167895, 
70019,1,0.246594866,347.6320578,3204.069697,3656.264988,4315.309872,4486.280969,5529.333512, 
70083,0,551.9569994,641.6193876,643.6809819,737.9044791,748.7994362,957.7690156,1019.853072, 
70085,1,16.74521266,971.5006284,1270.180496,1588.293559,1628.107001,1805.393971,2106.988158, 
70246,1,0.197544769,2651.937558,3629.895528,3677.043496,3764.663336,4131.027618,4737.769905, 
70294,1,0.113248314,565.5183203,571.9320644,642.9204985,670.1588267,933.8033837,1021.292747, 
70392,1,253.5578203,560.1548061,781.3691158,981.7674548,1763.085366,1882.340165,2066.954894, 
70398,2,0.469767367,210.6826274,352.5939686,450.1789962,485.4172334,490.0725835,606.8613412, 
70734,1,88.8116789,472.5779876,812.0790464,914.5019166,1088.327372,1232.081547,1395.158863, 
70772,1,0.13798524,471.4921898,5.04E+02,623.3520195,731.3072535,806.891479,1353.316373, 
70847,1,0.180721692,763.0592105,937.8530057,2874.705656,4481.794593,4495.792068,5214.100949, 
70964,1,75.46414244,667.7507513,796.7180771,2231.081313,3140.052329,3194.790249,3790.366783, 
71080,5,0.100605132,115.63512,162.6771408,250.7574488,269.4270403,329.0473134,334.3612832, 
71223,1,0.112382365,1349.333178,1528.48789,2084.083481,2349.22968,3098.945335,3150.956206, 
71305,1,0.068397736,826.8878507,1537.951224,1688.15333,2002.152391,2080.021575,2272.20065, 
71306,4,0.04296053,166.2935575,201.3141655,236.8612558,331.9264504,334.8436596,355.408828, 
71309,1,0.057944399,987.5137463,988.3505641,1042.252381,1860.315727,2308.943395,2462.124616, 
71369,1,29.65436891,714.3391367,1197.051077,1484.446201,1764.952662,2199.627223,2.21E+03, 
71422,1,0.120843718,553.9972561,839.4326169,937.3149281,1211.941761,2389.999804,3396.999148, 
71520,1,7.863594233,1.14E+03,1156.954478,1808.305504,1851.012835,2330.236196,2629.651754, 
71546,3,0.141885761,34.60003963,233.9416023,323.3527816,324.8155557,377.1940376,379.2457475, 
71580,1,0.235550228,1615.7793,1910.984311,2226.092354,2505.539691,2902.141572,3323.986064, 
71785,1,11.1205986,1124.202581,1234.299214,1530.703743,1545.891485,2397.129092,3131.801037, 
71927,1,0.085469008,816.4103061,921.5893013,959.2409438,2309.112734,2723.784959,3349.89585, 
71982,1,0.051123112,594.68511,599.0151704,605.6162737,627.9956645,798.8727026,924.6570536, 
72009,1,151.4515083,375.55986,1007.888462,1428.395661,1696.813839,2598.434832,3199.655234, 
72109,3,0.089266168,66.292089,117.9167407,310.7327209,388.1804659,530.7799533,5.84E+02, 
72587,1,167.7719078,340.4123578,522.2704816,571.9954115,664.8915367,726.220889,763.8236023, 
72594,2,21.29737953,202.840336,410.0591432,534.1955993,567.9572309,660.0063568,721.1884558, 
72607,1,0.6473346,5613.326347,5684.426753,9188.273886,9304.260964,9406.441294,9597.368631, 
73271,1,0.232872433,1866.345625,5093.612493,5594.650763,5621.053152,5719.182396,5928.955841, 
73491,3,27.22797651,142.9530827,175.2277175,470.089599,494.9659664,5.33E+02,571.8822163, 
73498,4,0.10145729,120.7137827,121.6971869,212.6559925,362.5035964,398.0156568,606.0827322, 
73519,2,35.29717653,182.9945418,483.7850525,731.5019543,1046.395688,1052.618125,1313.414722, 
73671,2,0.095307748,207.9787686,442.9528722,668.1435391,733.2356172,850.6801446,912.891829, 
73713,2,0.214851631,285.3745558,494.1919619,8.54E+02,952.4121712,1038.848407,1224.792566, 
73714,4,0.219433934,46.06760541,145.1382422,295.0541804,416.3347899,446.410013,455.7277152, 
73760,4,0.072244392,13.06654895,1.22E+02,127.227165,356.577238,377.2965922,457.621618, 
73771,1,0.059767326,420.5577393,4103.937693,5654.283128,6457.328078,6789.723519,6909.122192, 
73833,4,0.69004208,152.6374863,214.4718483,265.9270078,1199.570232,1249.241899,1734.996028, 
73951,1,0.134723047,323.6502395,685.4256481,1005.06815,1011.644961,1456.591266,1572.73944, 
73966,2,0.024598338,189.5776298,373.507432,514.5950265,1542.371163,1846.796656,1859.764583, 
74031,1,0.070281485,491.2582279,578.2856281,650.2316636,2911.003979,3850.456011,3911.755189, 
74188,2,0.149855213,283.9318739,540.3922994,663.7415295,726.9681557,890.0627069,1031.655591, 
74207,1,0.107097986,1054.058262,2435.284194,2894.458354,3353.93585,4671.432253,5392.672465, 
74382,3,0.139657217,88.80600441,284.7764769,426.3694353,1147.24399,1335.714871,1.47E+03, 
74461,1,92.80963905,470.0483032,586.54014,688.4658907,846.7596974,2336.296671,2539.783301, 
74675,1,0.268669765,1257.718845,1956.475359,4364.412769,4663.841516,5820.662171,5874.080313, 
74700,2,0.23294679,205.9878269,630.659565,833.9330019,884.8514091,1033.69534,1570.866715, 
74704,1,0.174431413,1632.243829,3426.259186,3501.276869,3916.55509,4013.564987,4038.991102, 
74707,3,0.275981937,217.1214395,242.5701876,676.3358204,705.9805821,707.5075419,744.595597, 
74714,1,0.122531516,644.2763688,693.9903699,1161.815763,2308.385557,2754.109455,2770.569814, 
74724,1,0.199560936,2393.27949,2701.808362,2734.887472,3415.553403,3567.049893,3744.287967, 
74864,1,0.072767821,1125.393205,1296.764418,1358.939837,1779.895052,2285.888691,2608.290439, 
74906,2,74.89965992,206.9115451,4333.105607,4368.159356,6847.379013,7560.333368,8502.041181, 
74966,6,23.24477351,87.32951975,91.35611057,183.3382503,223.8429097,230.2230118,325.4688312, 
75180,1,0.122707293,388.8202116,1487.588228,1915.805114,1967.806162,2242.387929,3032.853206, 
75202,1,0.131021036,377.7111592,447.5588478,727.6001535,990.7297614,1104.249462,1564.037032, 
75392,2,0.216702024,24.58905291,518.1126963,2098.496156,2103.164985,2483.219034,2766.754136, 
75546,1,0.132301923,1094.278652,1249.806839,1342.062863,2153.785336,3861.144151,4544.967809, 
75548,4,0.026297798,17.23013619,172.2880471,275.1572765,674.2353901,730.9544975,906.3917188, 
75639,1,0.10149054,2.14E+03,2243.46574,2356.3499,3553.004074,3977.256993,4176.534176, 
75650,8,60.90034968,88.4021664,95.48114597,106.6113503,117.6804332,128.8962523,282.1351728, 
75812,4,15.96701247,150.4091559,193.9921943,207.5025397,459.2879849,500.5171174,519.4305673, 
75895,1,72.52142338,1852.8271,5454.122952,9311.284824,9402.177639,11946.42107,14527.69174, 
75957,1,0.204458064,403.1522324,632.9649456,2358.162194,2602.770643,4056.797349,4258.845739, 
76016,1,0.090385975,482.6447905,899.801399,1349.99235,1604.128484,1699.222855,1925.423392, 
76033,1,0.26526678,325.252387,493.3703852,618.997576,1111.813937,1986.177458,2655.095378, 
76098,2,0.061495521,171.0333939,482.3465897,587.2144618,1076.547127,1495.213099,3514.444799, 
76151,1,33.92109803,990.4911572,1735.754185,1773.125094,1787.18327,1844.249775,2290.650652, 
76206,6,83.02474925,109.2751867,145.195788,206.7559781,214.8380768,243.1985662,316.5246044, 
76214,2,0.093245638,27.48690756,485.9079402,654.7075381,1583.421095,2184.519749,2328.375963, 
76341,3,9.56126715,83.91853888,193.4994112,309.1523363,314.9012487,367.0053632,448.8969403, 
76373,4,0.048341474,49.35069497,127.0296122,179.1225372,765.2586802,835.3304486,888.7340321, 
76615,1,0.14604117,1548.642198,1696.4183,2114.910512,2729.389163,2763.215231,3330.41038, 
76635,2,0.45369393,258.15266,530.328614,2247.052422,2496.281873,2959.790477,3107.29457, 
76823,1,0.135467947,1919.852098,3954.347987,4854.693355,4976.399125,5262.696105,5392.014711, 
76835,2,0.518965702,204.217061,1001.934859,1390.476861,1522.756113,1630.222685,2495.54094, 
76922,1,0.312103405,1476.023463,2878.320804,7007.435,7732.668954,8079.539433,8388.449148, 
77102,1,0.722477358,482.9069372,1264.837939,1333.912607,1666.666922,1812.602364,1851.961526, 
77350,1,18.25261006,525.4815783,710.2745841,801.5409891,810.9992506,1079.171402,1340.072837, 
77571,1,0.010358427,386.7536537,435.4745928,4.54E+02,495.168154,720.1329106,741.561093, 
77577,3,0.060441184,99.65034612,255.7391885,380.9145566,427.2846784,433.3167882,539.0737307, 
77986,3,12.53446549,157.2355843,238.9039537,370.384155,447.7836655,671.7474865,706.6252926, 
78045,1,0.11508788,311.3183607,571.751603,622.5263424,1043.158005,1048.028562,1563.026756, 
78239,1,0.2953704,1034.470308,2263.626924,2561.228787,2648.905731,2812.5995,2942.576403, 
78461,1,0.287756349,2464.537387,3176.499761,4073.298703,4243.263009,5773.620412,6081.465618, 
78802,1,0.245364815,691.5042283,1178.981217,2648.412824,2976.910013,2987.569452,3091.91988, 
79027,1,0.153847284,671.8126309,798.4902446,1.12E+03,1163.100063,1188.63185,1784.198054, 
79091,0,967.2021168,1180.566784,1310.511212,1376.004693,1389.420072,1670.034887,1895.522123, 
79335,1,0.290197079,3366.563819,3501.886427,3808.514255,5042.333621,5742.516173,6400.050395, 
79398,1,43.56370931,516.1311817,522.9661867,856.9503671,1280.115123,1627.839768,1702.616235, 
79407,2,0.623017632,106.9377292,300.3954292,403.4666055,424.7971442,495.0753882,497.1540718, 
79466,1,0.160803766,975.0891,1158.794797,1561.066696,2492.915744,3309.362407,5911.6132, 
79510,1,0.157451327,912.6822048,1351.013917,1429.975903,1771.169874,2782.652629,3665.29428, 
79582,0,1110.048601,1138.231312,1229.944752,1786.777114,1955.329266,3977.380227,4306.226576, 
79601,1,0.150647136,1055.717903,1072.177768,1086.385158,1.26E+03,1282.92414,1383.129426, 
79699,2,0.266505099,269.0668616,474.7122912,961.0830847,1064.387191,1280.455975,1625.086115, 
79713,2,0.197598228,279.8263038,1046.547864,1760.56829,1872.325436,2765.84908,2926.285454, 
79745,1,0.173858397,460.3188032,1691.85818,1700.537516,1805.759589,2174.964852,2201.510656, 
79814,1,41.23648154,903.1059959,1497.619142,1824.680554,2094.003137,3597.202877,3688.749965, 
79834,2,0.57707703,188.2280892,459.4841597,1036.993488,1161.670139,1522.617634,2468.451861, 
80290,1,0.293147715,525.9858213,588.4657089,1238.591083,1878.133787,2188.456886,4097.621986, 
80334,1,0.464515645,2352.038396,2672.115857,3044.131113,3110.863779,3456.755689,3563.193224, 
80453,2,29.40168673,65.68803685,387.9730477,539.8594761,704.8831402,800.0168601,1119.36526, 
80524,2,0.638888876,282.4398912,420.1195189,423.9826459,610.323751,743.3200497,1030.179866, 
80585,6,115.3797403,120.2588899,136.5023737,145.9514575,273.1025597,278.4320342,301.8365432, 
80912,0,1057.878645,1511.76941,1685.319457,1967.940193,2182.325807,3316.240432,3572.743933, 
81012,5,0.081940714,178.4919965,1.99E+02,224.9390815,260.9261756,353.0490853,370.8559692, 
81121,2,0.366029455,27.9516116,6054.839319,8009.711478,9765.095096,10535.91024,10644.50655, 
81130,2,0.228699083,28.1219878,6079.399169,8024.24839,9784.161472,10526.96689,10659.46402, 
81205,6,0.116404742,143.680231,159.9222701,174.8109182,180.1987679,199.7435822,3.19E+02, 
81385,3,0.202908227,38.6400676,206.9138354,335.9439317,1495.813907,3979.971603,4062.092126, 
81414,1,0.118081289,1661.928626,3870.49739,3955.758477,4617.34694,4756.326906,4771.21012, 
81499,1,0.220167158,343.0054246,465.0630937,576.0922054,861.6471722,914.754579,1418.777933, 
81649,4,0.360771577,21.50030684,197.0726159,291.584151,714.2263312,940.1006492,1900.186076, 
81717,1,0.710172936,1227.648855,1778.853432,2938.764056,3028.803075,3090.341827,3232.54261, 
81812,1,33.73924548,765.5193866,1044.202323,1912.447732,1937.63455,2246.661679,2915.592954, 
81869,1,0.510446221,627.3262758,654.1727575,4947.612262,6197.28761,8169.279423,9107.839426, 
81932,6,46.2538711,59.73340673,103.9048395,145.0475568,182.6895499,235.0222213,310.218848, 
82059,2,89.19642348,208.9233254,326.6591637,1117.09804,1496.87514,1647.88082,1673.110261, 
82126,1,0.077973598,1168.166444,1409.80521,1687.782829,1735.727367,1964.021062,2087.544083, 
82138,5,0.080830759,40.46605078,207.4779798,266.6137668,281.1182343,412.7341155,607.0040716, 
82199,4,0.149605216,20.94760129,189.2282847,206.7926908,367.4921672,476.8708129,997.4110564, 
82203,4,0.25400246,20.80938517,199.8469542,220.3357082,383.8939155,482.4026843,1013.711745, 
82242,1,42.55958772,939.2280865,3230.385282,4611.885145,4702.789832,5254.991407,5352.730834, 
82257,1,0.769666564,816.7991147,1224.83391,2687.935166,2837.923299,3002.478636,3140.06808, 
82461,1,0.128375821,2913.789791,3142.42354,3764.201083,4364.119674,5019.165531,5.10E+03, 
82549,1,40.45997557,1158.681012,2396.717726,2483.685279,2515.797405,2530.123066,2727.029302, 
82572,1,0.071707383,1331.618487,1390.612037,1501.90161,1777.882673,1965.925211,2029.293987, 
82721,1,0.081980551,4817.141807,5341.762838,5580.418276,6649.219233,6767.713248,7216.784703, 
82728,5,0.0326355,110.2337196,125.3774701,199.2155724,289.9997229,326.1015647,390.6022304, 
82733,1,21.08055019,319.9965393,326.380415,596.8261691,1036.724221,1203.945641,1326.289353, 
82958,1,0.109590774,2026.969234,2814.157527,2937.424408,3915.577182,3977.802596,4198.373128, 
83100,2,0.098146287,28.20666338,471.8788157,497.7009754,560.9583157,802.0619575,2020.868674, 
83257,2,0.234732224,55.22882385,972.1994058,1143.592619,1.79E+03,2474.62956,2719.384754, 
83538,1,0.058075715,1775.519994,1820.913363,1945.501061,2077.479358,2159.177657,2561.708206, 
83714,0,882.1114904,1033.984897,1134.167974,1154.860616,1488.314612,1558.085427,1980.932063, 
83720,1,0.281083858,715.4624132,1002.72376,1124.197323,3163.784385,4578.989408,5508.650704, 
83767,1,0.074865142,3451.74268,4206.761356,4474.314296,5250.179867,5898.190324,6555.108778, 
83842,2,0.139006129,172.3137965,645.8620966,682.0696759,924.6248996,959.2837044,997.358967, 
83845,4,0.053191731,84.77227864,113.0604183,273.5979122,375.194678,409.8615311,1095.446191, 
83906,1,275.8638588,402.9511989,456.0807303,763.491293,788.848909,820.1027911,2080.901912, 
84193,2,132.5771772,249.6345394,345.525892,1096.09985,1149.34174,1445.501124,1726.135502, 
84272,1,0.694715134,2007.974036,3047.152468,3104.642522,3291.444779,3315.676193,3347.710824, 
84411,5,0.129670084,32.39164459,210.495443,261.6975084,262.541888,300.6011751,343.3766447, 
84768,0,536.6986838,852.0988327,1016.436551,1097.63977,1184.019154,1503.982678,1777.656013, 
84781,2,0.098279047,148.9048863,506.7812187,2007.903011,2322.255969,2350.141897,2407.973068, 
84806,2,16.64760296,285.5066105,385.4603085,480.269895,674.1286969,765.0748276,897.0207168, 
84829,3,0.085548797,142.7007039,214.1663628,664.7933758,851.626573,1456.168644,1890.902197, 
84974,3,0.146508329,152.4832454,200.0043941,338.724897,1400.684851,1719.895264,1725.004075, 
85042,3,0.045525111,102.5030709,204.1615782,351.7522867,444.9505501,449.3230591,456.0110807, 
85109,4,16.51425984,142.3492355,209.3665526,282.8219049,486.7496787,513.8728778,576.3668523, 
85192,5,0.180449688,164.7695093,166.2795773,175.2641827,275.8894987,405.9536161,471.6443138, 
85300,1,0.225487655,410.8858965,2095.670882,2477.132906,2769.409822,3179.138956,3353.401311, 
85409,1,280.8494274,461.4133735,822.9303329,853.2775742,933.4965968,1637.675962,1823.834276, 
85529,1,0.96600374,310.6703517,477.5825738,837.0092395,4210.756193,4399.052275,4691.433612, 
85594,1,0.517388424,389.5699392,404.0506186,922.0787492,1410.260022,1508.586516,3693.062391, 
85732,2,0.027619877,176.9781433,4.76E+02,867.8407483,998.9065097,1508.74614,1568.488768, 
86188,5,0.429710892,158.5033947,167.4719738,241.1855553,263.5784252,399.0337636,424.2285395, 
86550,2,0.189187941,114.7720148,1111.051628,3284.316384,3615.270971,3690.284383,3716.402915, 
86864,3,0.088161797,25.69562152,262.9916079,523.7427175,1527.005303,1793.085662,2528.923191, 
86870,3,0.127984628,199.94591,243.8352209,345.6940932,441.3162763,444.7839338,531.1276928, 
86909,4,166.1400953,221.0006573,225.4824937,259.866841,384.4275428,391.7312453,452.5516157, 
87109,1,0.260168954,2725.658155,4328.652041,4403.360448,4580.226532,4629.831777,5598.597493, 
87321,1,0.638615447,533.2243899,564.7223779,751.0042282,751.0463244,969.127767,1175.170832, 
87346,1,0.1626863,342.8165011,1759.469609,2177.534466,2409.594103,3033.768846,3042.13732, 
87385,3,0.084046417,44.00933364,287.2022803,3.52E+02,895.4270503,1856.910006,2136.148353, 
87463,1,0.133726894,459.8068941,574.0483194,588.6028402,718.7094937,740.1536745,836.1905945, 
87489,1,0.10518746,759.330192,2036.044494,2124.608512,2151.620325,2377.994358,2498.682855, 
87559,3,0.088311781,104.1445038,280.9818422,380.970057,625.3367933,704.5993754,714.1744811, 
87923,1,0.309582266,1214.044136,1442.218614,1805.370245,2224.91986,2466.569551,2553.724099, 
87937,4,0.113206253,18.75416977,256.8213305,290.255296,508.446372,1307.283401,1463.403351, 
88091,2,30.01242171,53.21166695,315.8237811,1700.626009,2214.934053,2309.937594,2363.828568, 
88151,1,0.51943934,606.0041715,720.4891876,1644.13391,2941.052521,3115.963884,3.19E+03, 
88184,2,1.170927334,273.0448922,853.6088146,945.0015623,1079.580598,2157.674066,2698.562602, 
88225,3,33.1894257,184.3911926,290.8766347,385.8329249,410.9290574,511.2121356,535.933105, 
88241,1,0.111024706,373.6219105,647.07081,756.4142846,1716.976228,2599.001379,2606.891685, 
88408,1,0.05714069,330.8916959,1073.344597,1200.312744,1261.917545,1343.109048,1495.09956, 
88830,1,0.719631333,671.2642564,1623.530532,1672.308296,2028.403561,2200.338956,2206.680282, 
89000,1,48.53265633,1561.097962,2130.794299,2405.211211,2428.21759,3564.840369,3607.024241, 
89029,0,784.6446247,1517.909991,1604.486422,1756.068316,2085.711108,2420.067948,2516.365892, 
89285,2,59.74867069,279.6593625,309.8933839,330.6532337,426.127946,467.1747231,514.975314, 
89527,1,0.210289881,1723.590334,2116.813144,2260.636943,2919.324841,3005.802731,3014.208314, 
89575,1,0.086952949,692.5643829,868.0836973,977.923492,1386.678881,1528.939656,1813.751507, 
89665,1,31.84822378,672.7821028,2621.466107,2677.277749,3196.721258,4305.707819,4421.674501, 
89720,5,18.81527198,131.8751847,146.1140893,275.6351023,280.8619407,521.5054842,545.5857113, 
89728,5,0.214108728,114.5079846,163.3664941,259.2164007,292.8180341,506.976499,523.3417862, 
90024,1,0.15178609,317.3552978,348.6160538,753.2336739,755.413862,1001.765219,2210.758399, 
90131,2,0.330068442,279.8154146,348.858913,912.0842467,1135.587637,1673.654173,1694.511794, 
90247,1,0.133983575,388.5059664,1908.970908,2364.664276,2490.800155,2561.600195,2584.167927, 
90595,4,0.073883573,103.6960826,126.995701,220.9964614,354.2709953,390.1123107,497.2768894, 
90656,0,2774.300982,3015.523479,3573.01787,3769.986307,3968.685061,4338.755394,4417.049057, 
90909,2,0.077638143,287.4474083,306.0954604,335.7667551,352.8065057,396.054017,437.1108808, 
91039,0,359.6084282,378.7627522,398.6446406,1537.657031,1692.000277,2669.778308,3034.011079, 
91168,2,0.186333979,266.8447586,1085.750137,3482.581375,4374.800266,4843.895412,5409.871218, 
91281,2,36.62692997,246.2022292,517.9068354,521.7662074,538.5344393,553.114258,577.2979992, 
91542,9,0.136262902,79.75071583,124.6578786,183.8155961,208.5556933,218.2889111,223.7441598, 
91547,3,0.021323217,17.71993846,213.7831807,317.9052103,407.4777693,578.6373004,624.2786343, 
91574,2,0.061974014,21.97517333,2727.266292,3.13E+03,4271.219198,4626.424562,4798.043571, 
91575,2,0.132042443,22.37850853,2774.605378,3143.012053,4292.178228,4548.578763,4660.334613, 
91732,1,0.744789427,458.7676502,548.9428779,962.0574562,1163.405657,1329.827721,2351.654565, 
91757,1,0.823787041,725.5665607,833.4088096,2824.225596,3570.890586,3583.009338,5306.397611, 
92044,1,257.6847031,326.5595112,490.9359601,614.3881603,666.8708793,707.3534369,720.3390739, 
92061,2,0.127544396,264.1223324,319.2372125,978.8519674,1401.501615,2730.615451,3332.428716, 
92734,3,59.72440905,219.3390766,236.8099611,416.6747961,501.5087422,568.9648781,628.1931029, 
92831,0,30468.98908,31197.11898,31326.79486,34709.54575,35034.29782,35682.23002,35767.71381, 
92958,2,25.54920723,96.89516989,318.7563354,580.3051731,870.8461716,1050.558298,1396.734851, 
93327,1,0.215960075,929.9063366,1495.240995,1660.865317,1772.383213,1825.134883,2499.970059, 
93419,2,181.1888196,290.0766857,347.48098,478.4529714,646.6406749,696.9206215,713.9765523, 
93617,2,0.160586835,227.7191309,733.6557887,788.3861157,831.2129038,1074.914581,1235.716044, 
93634,0,2240.320183,3250.465865,4667.194539,5542.744555,5609.469272,5702.302186,6397.1239, 
93743,1,14.7958306,393.6424677,756.7465789,859.7697494,1482.301405,1760.280667,1911.851036, 
94149,1,0.222668962,401.6296843,531.1961844,810.3826321,1035.503473,1051.480014,1276.002225, 
94601,0,358.1863138,566.9321764,575.1659959,926.8550907,1002.529633,1156.959122,1245.300869, 
94619,1,232.2765746,2940.802268,3287.230554,4684.408088,5325.834668,5444.50477,5476.7907, 
94715,3,0.326502118,162.8731895,254.0489236,398.9235046,603.846599,796.7452913,808.6524419, 
94800,0,721.3477524,972.2864789,1126.940104,1729.773297,1837.985469,2284.306936,2399.140984, 
94834,3,0.898987865,28.93538142,136.4390591,659.8309935,854.6054219,1629.370896,2708.07116, 
94842,3,0.822245131,27.45437898,112.2182455,635.7444494,868.5064338,1616.037933,2699.462959, 
95088,3,0.091343791,199.9450881,214.43434,333.8618168,444.3734759,1122.33392,1.25E+03, 
95110,5,48.29877608,95.58336001,101.08165,255.8830637,262.3755336,434.8989197,447.0791062, 
95194,2,0.224786679,187.2341657,317.396482,396.5911815,487.9562953,604.5597666,633.6992271, 
95450,1,99.49072747,651.9924534,684.5397866,773.0888275,817.413606,1382.845901,1408.47091, 
95742,13,0.087906621,82.31166168,108.4891755,172.7548365,175.2124566,183.60188,192.0916311, 
96163,3,0.74211678,8.306782157,136.9066057,407.7165428,644.8061035,1.37E+03,1892.593486, 
96278,2,55.18342043,230.1124024,346.0239837,377.7147152,484.3411742,493.3066999,621.1116788, 
96360,5,0.064477472,167.5906668,198.5759431,221.560863,292.1488657,441.0909069,474.3124421, 
97146,1,0.129406939,2214.365812,5975.804291,6609.384652,6669.915613,6701.230402,6901.092497, 
97404,0,505.5617808,6576.232408,7109.289962,7348.84448,7463.332875,7552.61631,8248.242059, 
97455,6,0.102932147,123.6910846,158.5226893,184.3706115,257.1096889,294.0230164,305.0544078, 
97573,2,55.33465701,206.6055728,380.771163,395.9322955,486.778731,644.2249196,2182.35836, 
97646,2,0.696398692,19.87505082,1151.06707,1507.725243,2123.114104,2558.584224,2864.520442, 
97689,2,0.152729901,279.3311102,983.433211,1019.912581,3861.344638,4475.556567,4740.683133, 
97963,3,0.10542154,62.67222516,68.32387101,460.338042,714.0866618,1404.189749,1502.508202, 
98146,0,1258.671616,2147.427598,2583.124586,2597.789,3037.044082,3316.914093,3433.917391, 
98348,2,0.086865438,222.7916077,1568.307656,1785.028012,1965.21383,3.29E+03,3470.079329, 
98625,1,26.54712203,336.3111661,518.0255551,545.5040294,769.4512195,952.5186362,1193.574232, 
99126,2,0.195058485,231.3188448,579.0733707,1119.290495,1293.916947,1365.615909,1425.051654, 
99169,3,0.115741288,127.4565942,130.4416609,1844.606545,3184.938021,3237.32139,3568.728938, 
