plateifu,mangaid,stellarmass_1re,o3_lum_1re,dn4000_specindex_1re,hd_specindex_1re,sfr_1re,stellarmass_0.5re,o3_lum_0.5re,dn4000_specindex_0.5re,hd_specindex_0.5re,sfr_0.5re,stellarmass_0.3re,o3_lum_0.3re,dn4000_specindex_0.3re,hd_specindex_0.3re,sfr_0.3re
8077-6103,1-117437,11.47016853,39.99791581,1.717846632,-0.930132389,0.086670857,11.22685737,39.76796693,1.900883317,-2.065559387,0.05021843,10.9586789,39.50333967,1.959541202,-1.935055733,0.027433403
8077-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8077-12701,1-117342,9.790271014,40.53145031,1.184431911,6.611598015,0.515668351,9.421999344,40.10231714,1.178329945,6.185592651,0.207401778,9.036404868,39.67737069,1.179353714,6.174009323,0.080591201
8077-12704,1-117401,11.12349951,38.67465139,2.027341366,-1.504911065,0.00173851,10.85072227,38.47571611,1.970696449,-1.747406006,0.00114636,10.42580336,38.07315921,1.951101422,-1.797242045,0.000561362
8077-3701,1-117014,10.44150525,39.92001567,1.442102194,3.77234745,0.439584586,10.10923466,39.64811768,1.442987323,3.378789186,0.226519608,9.774837295,39.37538111,1.442987323,3.37521863,0.118028749
8077-9101,1-117388,9.568523845,39.63573767,1.463035345,3.449281216,0.093746353,9.140326747,39.20933572,1.479418516,3.091801167,0.034551226,8.604006758,38.72389446,1.491635084,3.124166965,0.011125464
8077-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8077-3704,1-570633,10.53179597,38.74130638,1.967499852,-1.437527895,0.001119921,10.04510778,38.28937557,1.966989875,-1.906734228,0.000392405,9.679432294,37.95284341,1.974972367,-1.950417042,0.000219031
8077-9102,1-116990,9.59104878,38.72050948,1.359465599,6.909598351,0.197009707,9.338520633,39.86777461,1.330213785,5.99576664,0.104280705,9.005563582,39.47100463,1.325333357,6.166560173,0.045825456
8077-12705,1-117419,10.1049458,40.65484127,1.149432302,4.162576199,1.084170061,9.688223827,40.0266267,1.186941743,4.230402946,0.288879049,9.309578957,39.42960352,1.206331491,4.257570744,0.08942509
8077-3702,1-117026,9.714226678,38.81800873,1.362522364,5.205835342,0.027222849,9.279447436,38.14811867,1.394532681,4.873383045,0.007474182,8.928232988,37.74548938,1.405572295,4.15485096,0.003177639
8077-1901,1-636870,11.01445325,39.70645622,1.395192623,4.02768755,0.469609163,10.65374674,39.15432887,1.44815731,2.61052084,0.152609692,10.35863325,38.77573902,1.509179592,2.107665777,0.055641911
8077-6104,1-117465,11.03590562,40.09784903,1.59397018,2.154326916,0.448474623,10.75645523,39.72552765,1.848013639,-0.329932064,0.069103708,10.54606682,39.51253745,1.904191375,-1.393749952,0.029567089
8077-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8077-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8077-1902,1-334478,10.84610224,39.85861554,1.915501595,-1.084150076,0.052226287,10.5010565,39.53171648,1.955507278,-1.410636306,0.025557254,10.1329411,39.12457902,1.966951728,-1.512497783,0.008931467
8078-6101,1-333771,10.27041579,40.29905249,1.802693248,-0.725318551,0.081363266,9.725912169,39.86432113,1.809861302,-0.934969425,0.037360564,9.281598292,39.50960258,1.809861302,-0.941282213,0.01610887
8078-6103,1-363831,11.05558511,39.2775386,1.953404069,-0.905991197,0.018300166,10.82422305,38.98241594,1.90225029,-1.311048746,0.015882598,10.56119111,38.75038984,1.88977313,-1.317134857,0.011069049
8078-6102,1-363508,11.27516497,39.62704112,1.509370089,1.862604976,0.335185619,11.03799746,39.35993379,1.532363772,1.542078614,0.156269321,10.82166233,39.11225083,1.646502137,0.295998394,0.06287053
8078-1901,1-364863,10.07840664,38.61882033,1.509016156,3.272854328,0.027378835,9.79545488,38.2369633,1.455631018,3.416332245,0.02031785,9.404760731,37.86358832,1.42410326,3.409896374,0.009828913
8078-12701,1-364167,11.28667707,39.91177955,1.497812271,2.479291677,0.281973545,11.04869187,39.72469571,1.684630156,0.256941497,0.098364474,10.82443107,39.57714197,1.810561895,-0.639383435,0.044226528
8078-9102,1-364513,10.76664699,39.46399702,1.771257997,-0.0891231,0.029737248,10.45132651,39.23830448,1.804857612,-0.342565328,0.016646389,10.08429175,38.92679559,1.811351299,-0.405080348,0.006692156
8078-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8078-12704,1-364559,10.84873516,40.21594481,1.657058477,1.267097712,0.333812982,10.60292415,39.99201525,1.7665416,-0.143934324,0.165868203,10.32308839,39.72785834,1.814340353,-0.46909067,0.08480678
8078-6104,1-364175,11.24222443,39.3369008,1.869497538,-0.99984622,0.023847213,10.96061744,39.00067243,1.934513688,-1.752963781,0.010736185,10.64317209,38.65905287,1.943006992,-1.782303452,0.00528462
8078-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8078-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8078-3701,1-560594,10.48153449,38.84452189,1.988481998,-2.033703804,0.002065952,10.12805084,38.35962598,1.986452341,-2.109351158,0.001065083,9.612820525,37.80720417,1.996730685,-2.150390863,0.000398204
8078-3702,1-364321,10.03199129,38.59794977,1.463360429,3.345951319,0.036371154,9.529160054,38.11354571,1.505541682,2.744621038,0.009223134,9.167361464,37.78682329,1.512765884,2.739614248,0.003786283
8078-3703,1-364324,10.12066449,38.94874156,1.276619315,5.023923397,0.09250181,9.637429305,38.40672962,1.30513525,4.815374851,0.026795959,9.185893213,37.96249764,1.311965942,4.839399338,0.009192988
8078-3704,1-364539,10.41831504,38.45883883,1.985816121,-1.778498054,0.000489271,10.04117793,38.16181974,1.981848717,-1.778498054,0.000151992,9.823570953,37.96442046,1.981848717,-1.778498054,6.30E-05
8078-12703,1-560666,11.42203462,39.31362079,2.045394897,-2.008916378,0.003983098,11.19040647,39.15850535,2.076715469,-2.396392822,0.00296211,10.88981442,38.8823195,2.090930939,-2.648228168,0.002097992
8078-12705,1-365037,10.40989823,38.47573812,1.879710913,-0.943083286,0.001178671,10.0435363,38.02839948,1.888773918,-1.319651365,0.000271717,9.625427631,37.76692865,1.883393288,-1.058222651,6.67E-05
8086-1901,1-365011,10.4723487,39.11610853,1.854412317,-1.204036593,0.010425088,10.09747986,38.70085362,1.84364295,-1.338647962,0.005228893,9.769898603,38.34415239,1.843560576,-1.338904262,0.00253707
8086-3702,1-593789,9.272781418,37.53175907,1.629719496,1.382395864,0.00078529,8.814831475,36.67366175,1.611946106,1.013171434,0.000347734,8.41317401,36.50599214,1.621279001,0.77694732,0.000161682
8086-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8086-1902,1-335448,10.60421125,39.13762714,1.494250536,3.694736958,0.057647469,10.39813468,38.69418971,1.63074708,2.217155933,0.013757444,10.17009578,38.42690889,1.695137262,1.807020783,0.006672795
8086-3701,1-335380,10.3014875,39.2711644,1.928545356,-1.042980075,0.00991655,10.04762689,39.14502186,1.948119521,-1.538263917,0.004257602,9.73455022,38.91445618,1.978077173,-1.495305777,0.00125603
8086-6104,1-335253,9.733396362,38.39248029,1.622036934,0.422381908,0.001140095,9.328144023,37.68314847,1.639179349,0.801128089,0.000464338,8.915028011,37.36945129,1.632942438,0.561713517,0.000218807
8086-9101,1-365004,10.17032446,38.70242609,1.865291595,-0.52482295,0.000837914,9.833892192,38.37196801,1.894517183,-1.124122739,0.000344405,9.342761042,37.80720344,1.932760239,-1.25878787,0.00012517
8086-12704,1-335376,10.63027522,40.64957195,1.998038411,-2.092443228,0.267400814,10.35531197,40.29805366,1.979629278,-1.989389658,0.162440029,10.08815999,40.02039184,1.988008261,-1.910992026,0.088616014
8086-6102,1-335268,10.93892173,39.741169,1.934487462,-1.250756621,0.033923526,10.7020712,39.58980726,1.928771257,-1.393115163,0.025059615,10.44946083,39.37569075,1.938480377,-1.740300655,0.016463754
8086-12701,1-335949,9.233401776,38.92706481,1.311320543,4.447200298,0.091884744,8.695438929,38.43033147,1.282377601,4.494995117,0.031087562,8.256531994,38.00734497,1.278182745,4.365036964,0.01199056
8086-6101,1-335172,10.79277123,40.6553962,2.082335949,-2.284534931,0.265951984,10.55614705,40.38630776,2.018576384,-2.077738523,0.147286135,10.29712473,40.08292347,2.012339592,-1.931646824,0.078647937
8086-12705,1-335102,9.873379776,39.99422022,1.272393465,6.164361954,0.236660123,9.488445305,39.36135781,1.304568529,6.052467823,0.06825906,9.18996263,38.9543667,1.312314749,6.082257748,0.028373461
8086-3703,1-335174,9.371332871,38.18755825,1.580171824,3.173900843,0.000551797,8.939708023,37.71340097,1.580171824,3.225141764,0.000293488,8.239771843,37.01622686,1.580171824,3.229404688,5.10E-05
8086-3704,1-335905,11.07133657,39.87497607,1.729652405,0.197767287,0.102364051,10.86628268,39.62364107,1.950421333,-1.905648947,0.030694246,10.64849588,39.45206588,1.972818136,-2.106578827,0.020692123
8086-9102,1-335141,10.88736247,40.72941764,1.454324961,5.138810158,0.455794896,10.78940428,40.46657811,1.471024394,6.064532757,0.271239136,10.62366534,40.20695271,1.479709506,6.217849731,0.153907642
8086-12703,1-211292,11.05671151,39.2967517,1.93661499,-1.532235384,0.004292597,10.66289243,38.96752526,1.947283864,-2.018275023,0.002430786,10.23156913,38.50918149,1.952133417,-2.16010046,0.00104008
8086-12702,1-211519,10.76920287,39.53162014,1.550221682,1.624920726,0.127856733,10.48874176,39.10854253,1.790217638,-0.76902163,0.013275599,10.27134667,38.89195537,1.821353555,-1.139430642,0.006710939
8566-1902,1-211177,10.3208115,38.9575322,1.855640411,-1.031729937,0.000495415,9.799746639,38.57932613,1.856640577,-1.233274937,6.04E-05,9.421628331,38.23459699,1.855640411,-1.267503738,3.38E-05
8566-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8566-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8566-1901,1-135773,11.36395444,41.64120237,1.735042691,0.453169554,6.420126906,11.19128088,41.49682503,1.859909415,-0.805655956,3.651076433,10.98950337,41.32235725,1.954437137,-1.36692059,2.202177335
8566-6104,1-135772,11.13545411,39.21609052,2.023183346,-2.629333973,0.003717851,10.76429477,38.87450492,2.047902822,-2.737502337,0.002067765,10.46205142,38.56856113,2.05307889,-2.72356391,0.000962962
8566-12703,1-211513,9.628663387,39.50746768,1.391176462,3.858590126,0.093303931,9.244740436,39.17120403,1.405266404,3.501676321,0.032122179,8.82727563,38.80332605,1.407240629,3.325242043,0.01113811
8566-9101,1-249009,10.60376064,40.74409048,1.320536017,4.3346982,5.22643489,10.23518221,40.33555512,1.299813151,3.800078392,2.172861514,9.837330454,39.94052576,1.296260238,3.659580231,0.988986626
8566-12702,1-634095,10.59470634,39.76232145,1.593755126,2.331083536,0.399757766,10.3630436,39.52939486,1.557416081,2.728858948,0.297029862,10.10215279,39.26502245,1.504736066,3.240389585,0.18887909
8566-12705,1-211165,10.99170493,40.18444621,1.612635374,1.893046618,0.040419058,10.67546321,39.96807371,1.584120989,2.37787509,0.024387832,10.26072691,39.58651517,1.575452209,2.405195236,0.010071886
8566-3702,1-211327,11.33111715,38.69019135,1.87774992,-0.501179218,0.002473164,11.06101517,38.37593734,1.982957244,-1.781582236,0.001081773,10.66257088,37.99715018,2.027000427,-1.947950244,0.000243229
8566-3704,1-211563,11.18528461,39.21985231,1.922670603,-0.956620932,0.01187791,10.90591043,38.87582175,1.953540683,-1.075779438,0.005586642,10.61218134,38.5516992,1.957027674,-1.112404585,0.002499405
8566-6101,1-594544,10.55506135,40.94430805,1.497892857,2.579916954,5.284148824,10.25198725,40.58890882,1.637281656,1.296752334,2.005667322,9.928179094,40.29775501,1.69938302,0.605351567,0.935244186
8566-12701,1-135742,11.05474194,40.4746327,1.958229065,-2.299689054,0.290279317,10.86773729,40.28088016,1.984130502,-2.789548635,0.121918164,10.66286963,40.120576,1.990741968,-2.803917646,0.078078664
8566-9102,1-211525,10.97880492,40.90089517,1.608280659,2.251309395,2.853907567,10.71356988,40.55624491,1.71726048,1.421709657,0.743693464,10.43909114,40.28466062,1.716551065,1.336886406,0.39407442
8566-3703,1-211544,11.35358537,40.20522674,2.004965782,-1.895961285,0.109380456,11.13332519,39.9624575,2.033260107,-2.060620546,0.073212552,10.91272522,39.72888761,2.066189766,-2.082806826,0.04800847
8566-6103,1-200932,10.53463691,38.13979579,1.998169422,-1.904440761,0.001338665,10.15197493,37.74873654,2.019294739,-1.916324139,0.000507373,9.867984614,37.46022355,2.026704788,-1.916324139,0.000263496
8566-12704,1-249024,10.2975169,39.20799248,1.395409584,3.926381588,0.168021676,9.808390629,38.70354712,1.436054587,3.598041296,0.04427293,9.50620342,38.37751559,1.447284937,3.616048813,0.020337945
8155-6103,1-200895,10.76598299,40.88972071,1.870154738,-0.966642141,0.584148969,10.47713056,40.62981357,1.922062039,-1.276918411,0.407693333,10.15175924,40.35579189,1.939048529,-1.36873889,0.219293273
8155-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8155-3703,1-200905,10.9671258,39.44890636,1.964691162,-1.70844388,0.01906241,10.71511744,39.14805153,1.998504162,-1.786007881,0.011538294,10.41707284,38.8056412,2.01632762,-1.846362829,0.00667471
8155-12702,1-249021,11.14757859,41.59248979,1.709445715,1.84227562,8.749376296,11.01085529,41.37474438,1.934368134,-1.158963084,2.190296023,10.86721911,41.24884705,1.968449473,-1.508644938,1.563647535
8155-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8155-12705,1-248688,11.37042266,40.73493558,1.865536332,-2.038333416,0.167585893,11.14396273,40.56860483,1.943677425,-1.912505507,0.115429262,10.91165333,40.46713597,2.007939577,-2.247179985,0.08615842
8155-1901,1-249062,10.78981759,nan,1.397737026,4.006674767,nan,10.58929074,39.40823119,1.540361404,2.653105736,0.095531507,10.36735488,39.16112669,1.639556408,1.479190826,0.038368706
8155-3702,1-200911,9.138113781,38.40736622,1.438530087,3.352988243,0.010677718,8.79401155,37.94785114,1.382606506,3.536298752,0.005074409,8.402888135,37.52409594,1.367169738,3.647377729,0.002078752
8155-1902,1-249145,11.1812193,38.75705859,2.052608013,-0.350878567,0.001470457,11.0821943,38.57951388,1.983906627,-0.759411871,0.000727787,10.92695916,38.39103203,1.968460917,-1.560579062,0.00035308
8155-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8155-3701,1-594564,11.3459234,39.91126043,1.72966814,1.768922091,0.093363826,11.15435281,39.75867571,1.736649752,1.730927944,0.070083166,10.96512564,39.61662676,1.741156578,1.878257275,0.052624008
8155-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8155-12701,1-200912,9.74289063,38.49386686,1.643732667,1.189573765,0.004918251,9.443590174,38.22057721,1.598905325,1.541518927,0.002901174,9.136220619,38.02520884,1.613055468,1.543810487,0.001827967
8155-9101,1-249079,10.89383378,41.0154376,2.034271717,-1.812769175,0.709112402,10.63952627,40.79058448,2.040023804,-2.286316872,0.411043597,10.33170804,40.50516332,2.047363281,-2.587286711,0.217433164
8155-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8155-9102,1-564486,11.68759639,39.16414112,1.918097496,-1.172065139,0.013542806,11.51187269,38.96928436,1.958034754,-1.67442286,0.009204465,11.31630991,38.74602826,1.97423625,-1.67442286,0.005489683
8155-12703,1-211400,9.900162285,40.07425531,1.355119109,4.310325623,0.465272167,9.493193308,39.32359502,1.389469385,4.153853416,0.130095649,9.137166418,38.88238594,1.390161872,4.123676777,0.055509977
8147-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8147-3704,1-634132,10.97319715,39.88346247,1.635041952,1.056242347,0.169202289,10.71369267,39.67666341,1.86509335,-0.624265909,0.045698939,10.47578315,39.49628197,1.928250432,-1.247432828,0.027161584
8147-12705,1-249258,11.03690547,38.90026975,1.597683549,1.485526204,0.043217104,10.68850379,38.48916291,1.638925552,0.849654317,0.017041338,10.2848438,38.09192057,1.65604198,0.744097948,0.006654318
8147-12703,1-249217,9.733978645,38.26075708,1.777611256,-0.198054194,0.000734468,9.376160583,37.77742906,1.765004039,-0.316765308,0.000143089,8.993574274,37.32099987,1.757448792,-0.201061338,3.76E-05
8147-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8147-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8147-1902,1-211756,11.53505559,38.8492875,1.94236207,-1.284286261,0.001404202,11.27876973,38.67224258,2.039941788,-1.76524663,0.00103791,11.05748658,38.41491966,2.07410264,-2.017500877,0.000770443
8147-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8147-3701,1-249206,11.08934196,39.44399277,2.050102234,-1.865716219,0.032240278,10.80306297,39.22916373,2.067415714,-2.236053228,0.014544809,10.51872272,38.99326982,2.071047306,-2.432770014,0.007381354
8147-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8147-12704,1-249383,11.40562665,38.87905803,1.93999207,-1.012381673,0.006164059,11.22130867,38.7232406,1.95480299,-1.490684271,0.004257877,10.99538562,38.51132236,1.974561453,-2.078225374,0.002712913
8147-6101,1-249366,11.2312006,38.45062837,1.760032296,0.043803971,0.006554371,10.8250536,38.07192274,1.860996842,-1.009518027,0.001948348,10.39930485,37.67232194,1.911085248,-1.298730373,0.000716678
8147-6102,1-249190,11.52055978,40.02171346,1.668501854,0.154582486,0.135433628,11.28540501,39.81787561,1.667759418,-0.474531084,0.100742863,10.98439424,39.57013589,1.659445524,-0.178921521,0.060210775
8147-9101,1-211547,9.484776609,38.63652877,1.435233116,4.206701279,0.023012298,8.926050528,38.06104804,1.405599475,3.202944994,0.007181567,8.512426409,37.65679394,1.413377166,2.826137781,0.00300069
8147-9102,1-249386,11.53286695,38.56268399,1.937659979,-1.808309197,0.001406551,11.28994663,38.4387146,1.969762683,-2.069103718,0.001182978,11.00558553,38.24697132,1.984393358,-2.45294404,0.00083943
8147-1901,1-336436,10.88086119,38.89209217,2.121022224,-2.271275759,0.002021268,10.46239157,38.57206613,2.129979849,-2.432035923,0.00052648,10.1427568,38.24956869,2.129979849,-2.432035923,0.000265993
8147-12701,1-497734,10.83490738,39.09287178,1.934396863,-1.608487844,0.007413479,10.59387242,38.79601798,1.947781086,-1.868504882,0.003955154,10.38707616,38.50877918,1.944576859,-1.985464573,0.002284591
8146-6102,1-496457,10.37495122,40.83927547,1.209469318,6.231422424,2.674607031,9.869750704,40.23526491,1.209987879,6.228384972,0.688864167,9.575814051,39.88682873,1.214638233,6.228384972,0.313093116
8146-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8146-9102,1-336867,10.96885219,39.67042392,1.911935568,-1.572731614,0.04227687,10.60240007,39.32330731,1.965059757,-2.372823238,0.018509951,10.3578204,39.1086467,2.019207954,-2.312809944,0.010255357
8146-3704,1-336885,10.09077425,39.50203415,1.43914938,2.857624292,0.218676012,9.638451218,39.04067903,1.470241666,3.006350517,0.066637769,9.237769302,38.61955938,1.494319439,2.861238003,0.023137552
8146-12703,1-564644,11.35243366,40.22783268,2.02253437,-1.567645311,0.102790978,11.14855789,40.13972075,2.006582499,-1.772902966,0.098045185,10.9074356,39.97598774,1.993834257,-1.857964396,0.079181263
8146-12701,1-336690,11.06842256,nan,1.47067368,2.470617294,0.31344008,10.8574143,39.54531793,1.826387405,-1.0554111,0.051903163,10.69670816,39.36529453,1.950424075,-1.636792541,0.025935057
8146-6103,1-336849,10.65202656,38.52028419,2.031356812,-1.986927509,0.003945122,10.14253392,38.01828059,2.041807652,-2.139576912,0.001622986,9.684955467,37.6431519,2.041807652,-2.139576912,0.000628679
8146-3703,1-336486,10.87455553,40.37497352,1.654379606,1.844815969,0.659034608,10.653867,40.09087713,1.759396434,0.941698134,0.385055082,10.43696566,39.84656846,1.78087008,0.878745019,0.261549011
8146-12704,1-336406,10.96623761,39.7872019,2.120069504,-1.0881567,0.002064536,10.68253507,39.54252258,2.136850119,-1.390182257,0.000344976,10.36586198,39.31593368,2.138965845,-1.439923406,0
8146-12702,1-336458,9.690284602,39.39723646,1.500035763,2.117101431,0.187638426,9.15722048,38.91431554,1.492020011,2.12067318,0.064909933,8.795252007,38.57578509,1.492183924,2.12067318,0.029906678
8146-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8146-12705,1-633283,11.06019342,40.1380572,2.001937389,-2.181747198,0.037751299,10.80317997,39.79844791,2.011746407,-2.306054115,0.016890736,10.46487379,39.4698791,2.012579441,-2.577046633,0.005086041
8146-1902,1-336432,10.77734527,39.4393876,1.763478398,0.209040701,0.052096235,10.56659404,39.16864736,1.851291895,-0.743577242,0.023598437,10.29077384,38.88877977,1.890376329,-1.113240361,0.010232218
8146-1901,1-497686,10.90645484,39.56398205,1.964138746,-1.491574168,0.078832848,10.60194218,39.30611139,1.941858649,-1.538196325,0.045388071,10.24901195,39.00660004,1.949160099,-1.624405384,0.022504086
8146-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8146-6101,1-98506,10.42843979,38.84516279,1.700080514,1.911901593,0.000607733,9.943431649,38.35146573,1.700080514,1.915316343,0.000175179,9.577111635,37.92909116,1.699648976,1.92479229,9.12E-05
8146-6104,1-212274,10.84334123,40.43266439,1.594657063,0.907634795,1.357156007,10.49841636,40.0711377,1.807907701,-0.704661191,0.330181829,10.12062413,39.72696385,1.859429002,-0.931121171,0.106909495
8728-12703,1-212820,11.40364572,39.61328333,2.051005602,-1.42775178,0.019093812,11.13456489,39.47071757,2.009936094,-1.617217302,0.013914203,10.83743794,39.23349162,2.006056547,-1.871345282,0.007821712
8728-6102,1-212516,11.01602155,40.25636093,1.963378787,-1.083446264,0.039947579,10.7294541,39.93300265,1.968589425,-1.507750034,0.026746929,10.40556734,39.54733106,1.979466438,-1.671177149,0.014319677
8728-12705,1-212811,9.418810107,40.11315475,1.289573908,5.432015419,1.727750027,9.183874209,40.43779094,1.330629826,4.484892845,0.568099317,8.948392015,39.98139985,1.36655283,4.00115633,0.238679299
8728-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8728-3704,1-596390,9.944766662,40.46028922,1.426510096,3.912817001,1.388258029,9.55577878,39.96854311,1.455414891,3.261777878,0.520398467,9.193415636,39.55559577,1.470888495,2.913452625,0.21367218
8728-9102,1-212493,10.60786105,39.45645102,1.520318747,1.567391396,0.138550809,10.27320582,39.16073269,1.665199757,0.118376449,0.032653224,9.935522368,38.85764204,1.683810472,-0.168071479,0.01300356
8728-1902,1-635755,11.25140931,40.93254647,1.410895944,3.252086878,7.22835633,10.9382237,40.50673249,1.494741917,2.409268618,1.965248475,10.73974246,40.22509539,1.609360814,0.410012305,0.775450009
8728-6101,1-212393,10.72497288,39.95674885,1.535483718,1.554729939,0.534914883,10.36814501,39.57714281,1.64831543,0.460669965,0.167817243,10.00031591,39.2345419,1.679283977,0.226158559,0.068500104
8728-12702,1-212471,11.47023964,39.51961506,2.099072218,-1.242479682,0.011093009,11.21058185,39.28308066,2.064310312,-1.939299822,0.007441652,10.92513831,39.04775046,2.059669733,-2.536645174,0.00504179
8728-3703,1-212706,10.76723205,41.51713683,1.42871964,3.279597044,2.658712323,10.51434032,41.43769293,1.5567137,0.94777596,1.248982882,10.22683623,41.28763658,1.614077806,-0.235692009,0.741886306
8728-3701,1-212496,10.52576691,38.82937958,1.920662999,-1.756631851,0.000480432,9.979772563,38.4339484,1.929888487,-1.632319331,0.000146245,9.748002574,38.21857459,1.930369496,-1.632319331,8.69E-05
8728-12701,1-212498,11.50852479,39.81813512,2.114260674,-1.154933095,0.014413026,11.29149167,39.68885187,2.090803146,-1.687553287,0.007999789,11.07476432,39.53540374,2.089053869,-2.014902353,0.00533252
8728-6104,1-639681,10.74534608,38.40162109,1.083378077,5.124359131,0.002376709,10.17561342,37.91295856,1.076461434,5.582925797,0.000820083,9.950336515,37.62751824,1.096198201,5.58932066,0.00039981
8728-9101,1-212222,10.37436076,39.00784318,1.328691006,4.475859165,0.102643703,9.828449196,38.45886304,1.343098998,4.475859165,0.027427763,9.526873477,38.1622742,1.351875663,4.505593777,0.013209626
8728-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8728-1901,1-212626,11.14179969,40.06143066,2.01286149,-2.401545525,0.016777384,10.87402402,39.81706053,2.015517473,-2.388935566,0.010343688,10.58560539,39.52291799,2.030809164,-2.220305681,0.004347633
8728-6103,1-212876,10.98287212,39.06099864,1.800138712,-0.325159252,0.025989832,10.57870658,38.65433943,1.853902817,-0.75060612,0.009003224,10.25559695,38.29551744,1.86519289,-0.883951902,0.003919619
8145-3701,1-212813,10.45774094,38.59209405,1.409885168,3.129539013,0.032982965,10.03436431,38.11985501,1.483079076,2.616399527,0.009469583,9.626113606,37.72327648,1.517526388,2.606721878,0.003502935
8145-9102,1-212586,10.93454376,38.66208088,1.577892184,2.786714792,0.027564138,10.58177804,38.28690659,1.644817829,2.618891239,0.012943988,10.22651419,37.95499492,1.668031812,2.449380636,0.00623862
8145-9101,1-98574,10.66699383,38.9777088,1.986667395,-2.706727266,0.002810804,10.33464045,38.61972059,2.020697117,-2.795784235,0.001480163,9.965445327,38.21505997,2.012321711,-2.850070715,0.000641576
8145-12701,1-635839,10.93789291,39.03764578,2.06565547,-1.767401934,0.000464348,10.57665062,38.61724134,2.116078138,-2.189786911,8.87E-05,10.2540342,38.30323627,2.125452995,-2.244639397,8.18E-06
8145-1902,1-98388,11.26119245,38.89184295,2.100502968,-1.594559073,0.003315508,10.95368443,38.64031309,2.080286503,-2.137598038,0.002284099,10.61561624,38.30795638,2.078542709,-2.243309259,0.001591835
8145-6103,1-98558,11.05174666,38.82626709,1.951550484,-1.541623473,0.005092328,10.77714051,38.48974654,1.953259706,-1.838207006,0.003297906,10.52907738,38.23789553,1.948622704,-1.790503263,0.002022662
8145-12702,1-212911,11.51571061,40.48113886,2.037636042,-1.92257309,0.168088489,11.31483465,40.36148018,2.025043249,-1.852238894,0.142705263,11.08086743,40.23125571,2.00365901,-1.845403433,0.111770118
8145-3702,1-98505,11.60665229,38.50049004,1.973992467,-1.427923203,0.00137544,11.30599404,38.2019954,1.982446671,-1.202053666,0.000367314,11.07524251,38.05265188,1.99725318,-1.466676474,0.000188461
8145-12703,1-98529,11.07782344,39.22758357,1.886002779,-1.501450896,0.001979465,10.89249153,39.04383656,1.996196032,-2.605687618,0.001075745,10.69726975,38.83589923,2.058134556,-3.072727919,0.000606097
8145-3704,1-212906,9.407726876,40.11373563,1.269099474,6.300999641,nan,9.126208102,39.88906627,1.290905476,5.079480648,0.137505241,8.858897478,39.46680654,1.347130656,4.760989189,0.059691143
8145-3703,1-212898,11.30743689,38.01245941,1.928234816,-1.390049577,0.000619998,11.0054139,37.74716815,1.965941787,-1.609627247,0.000335038,10.6487203,37.32073034,1.972620726,-1.609627247,0.000140057
