plateifu,mangaid,stellarmass_1re,o3_lum_1re,dn4000_specindex_1re,hd_specindex_1re,sfr_1re,stellarmass_0.5re,o3_lum_0.5re,dn4000_specindex_0.5re,hd_specindex_0.5re,sfr_0.5re,stellarmass_0.3re,o3_lum_0.3re,dn4000_specindex_0.3re,hd_specindex_0.3re,sfr_0.3re
8480-9102,1-149730,11.61268971,41.22907018,1.877340436,-0.516415477,0.519926022,11.38516294,40.94860043,1.913779497,-1.650324464,0.134673713,11.16929012,40.78216742,1.956332684,-1.768085241,0.071623583
8480-12703,1-617323,10.52063544,42.66815591,1.709101319,0.822560966,17.21047697,10.27874813,42.61779495,1.772086024,0.303550065,11.1885928,10.01642924,42.47620302,1.738760471,0.773875475,7.739179013
8480-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8453-12701,1-175200,10.91560667,38.87492405,1.534419537,2.714107513,0.056682791,10.62658351,38.42856522,1.710827231,1.152491927,0.016588486,10.22936055,37.99112327,1.77341485,0.644238234,0.005028838
8453-1901,1-150227,11.41687722,38.65870773,1.915855646,-1.199085474,0.001512445,11.15858883,38.44852168,1.960441351,-1.93795085,0.000603371,10.89697006,38.14613526,1.975377321,-1.928423166,0.000286239
8453-9102,1-576172,11.32785704,39.6493407,1.988250494,-1.949181199,0.022507631,11.01958425,39.39498493,1.991546154,-2.251663923,0.010467092,10.63861015,39.01100623,1.981838584,-2.349635839,0.00361692
8453-3703,1-150254,10.31463587,39.11811562,1.27688396,4.854869843,0.099314558,10.02611123,38.72437032,1.188992739,4.969223976,0.040218442,9.760406051,38.48591229,1.164388895,4.977075577,0.024050681
8453-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8453-9101,1-150173,9.955473722,40.18419159,1.301518202,5.429166794,0.843462454,9.557005124,39.49288746,1.385121465,4.984344006,0.19213275,9.234754039,39.04248437,1.415494084,4.880357265,0.067933794
8453-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8453-3704,1-150337,10.1354905,nan,1.185181737,6.369773865,nan,9.710545665,39.62922164,1.196201682,6.111967087,0.148314261,9.350204444,39.20499642,1.184991956,5.86123085,0.061343456
8453-12702,1-149720,10.62463316,39.08281254,1.850830197,-1.566835999,0.01800901,10.24253976,38.68589405,1.88878262,-1.83039391,0.005796006,9.830294704,38.30944454,1.892290592,-1.940187454,0.002188891
8453-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8453-6101,1-150302,8.936285185,39.42637981,1.299723268,5.159396172,0.049226581,8.424117827,38.8986716,1.319507718,4.768593311,0.013722447,8.03651531,38.55792067,1.325495481,4.806502819,0.005806103
8453-6102,1-150232,11.50845468,39.2417156,1.955084682,-1.751654983,0.00704417,11.32381593,39.05476789,2.009257317,-2.363048077,0.00333031,11.10317791,38.77691611,2.039534092,-2.491998672,0.002155902
8453-12705,1-576162,10.66878427,39.299695,1.266085863,5.126222134,0.208746201,10.32193961,38.77781486,1.29349649,4.878024578,0.06989238,9.986606018,38.38875933,1.308173895,4.819783688,0.028682963
8453-12704,1-150397,11.39048873,nan,1.905562878,-1.146360755,0.047403458,11.1635656,39.55606337,2.002140999,-1.653635502,0.023902104,10.94821964,39.43208606,2.057404041,-1.673078775,0.015641233
8453-6103,1-188177,10.32176274,40.21719057,1.641724825,1.171365142,0.17674284,10.10712917,39.9845134,1.814676762,-0.558899164,0.069057338,9.850587101,39.74531843,1.850381732,-0.838981867,0.035858222
8453-3702,1-150245,10.54944913,39.40439564,1.296141505,3.630542755,0.160173204,10.18523384,38.68093,1.38337779,2.449630737,0.039489728,9.823154809,38.22157718,1.435904026,1.884809256,0.014470197
8453-6104,1-188749,11.41829674,39.84222051,1.931473136,-1.138832808,0.013598656,11.20376961,39.71089499,2.029919147,-1.955454707,0.009618331,10.98368909,39.50027636,2.064275742,-2.054345608,0.007313185
8452-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8452-6102,1-150387,10.46651724,40.05399943,1.283269286,6.550976276,0.326372394,10.20595336,39.90676579,1.256590724,6.53315258,0.227832626,9.917542892,39.66325157,1.254757643,6.609862328,0.125745077
8452-12705,1-150286,9.824952591,39.2133385,1.349009991,5.149240017,0.045257785,9.460555515,38.53737719,1.432807803,3.05294013,0.013044581,9.213045191,38.22303817,1.454586983,1.755250216,0.006057318
8452-3703,1-149985,10.38258591,40.24005329,1.897338629,-1.449561,0.046167264,9.858053204,39.65665227,1.92094481,-1.497714281,0.018504665,9.398138905,39.21152313,1.927422643,-1.497714281,0.007870623
8452-3704,1-150328,10.36927954,38.64691555,1.887907982,-1.319183469,0.000780444,9.847386658,38.14719714,1.901693583,-1.709111691,0.000232273,9.425661254,37.69307261,1.935893178,-1.534570456,7.52E-05
8452-1902,1-627945,10.81659589,40.35666927,2.000866413,-1.704091191,0.139965675,10.56985878,40.06536114,2.015114784,-1.992060304,0.079571321,10.27234679,39.72306496,2.04032445,-2.066457272,0.037986988
8452-9102,1-422898,10.40862544,39.23647452,1.881662846,-0.924503386,0.025393257,9.932642427,38.81198444,1.859620571,-0.878233373,0.009877118,9.565858369,38.44497905,1.850866199,-0.878233373,0.004279391
8452-6101,1-627397,10.35023164,39.65771597,1.307559252,5.1752882,0.236430095,10.11155045,39.12658301,1.482930422,3.018378735,0.055867607,9.876674369,38.74620276,1.648607492,1.185600162,0.014267534
8452-1901,1-422969,10.45218266,39.37643643,1.885294914,-0.70564729,0.013663142,10.21629912,39.12539083,1.916615844,-1.412725091,0.00743057,9.954158803,38.88768309,1.926396847,-1.626750231,0.004298589
8452-12701,1-422911,10.05482111,39.83626617,1.316654801,5.798330784,0.398304925,9.722119977,39.47732749,1.308823466,5.84600687,0.188415374,9.346146211,39.10671164,1.311207175,5.966900826,0.082183679
8452-6104,1-424438,10.11002914,39.46713199,1.912048817,-1.079116225,0.014134739,9.734456919,39.0673371,1.956997395,-1.194226503,0.005806954,9.083531177,38.44234402,1.984354854,-1.194226503,0.001345205
8452-12703,1-422933,10.70809081,40.20883138,1.604803681,1.197111249,0.466738098,10.46733801,39.93293957,1.820034027,-0.967492998,0.077018095,10.23529743,39.75105987,1.881029606,-1.333655119,0.034717735
8452-3701,1-422976,10.65394501,39.9849855,1.995625854,-2.011910915,0.056501771,10.33560161,39.67235789,2.029455185,-2.134171486,0.027309601,9.950339516,39.31945069,2.039931059,-2.128383875,0.012306425
8452-3702,1-422823,11.11753446,40.25292027,1.517383337,1.811994433,0.612711727,10.91762752,39.89828214,1.781162381,-0.934103906,0.138230705,10.72178074,39.66841079,1.912412286,-1.924431682,0.053202151
8452-12702,1-568615,10.56945489,39.37310536,1.479460478,2.087998867,0.190047478,10.22202112,38.98845665,1.545832276,0.89129293,0.063334753,9.860472817,38.64309936,1.593770146,0.87391907,0.022532053
8452-6103,1-423101,10.91731859,40.10050653,1.826981306,-1.206416845,0.419393813,10.6728544,39.82883292,1.752762556,-0.872669816,0.269614883,10.40937856,39.57068243,1.751127839,-0.822715163,0.147953671
8452-12704,1-592100,9.515514026,41.55735413,1.210764885,6.773620605,2.476367491,9.072448419,41.46763001,1.119017124,6.229557037,1.853502651,8.743760876,41.32824477,1.078933835,5.574991703,1.243956608
8326-3701,1-422430,11.20151047,39.40065187,1.992753148,-1.407031655,0.008090983,10.92334496,39.1324611,2.023536205,-1.645846605,0.005674332,10.5780217,38.80515926,2.031682491,-1.763792634,0.003115675
8326-9102,1-424415,10.66949711,40.29999625,1.487230062,2.963425636,1.818997895,10.32949448,39.86435717,1.621183395,1.271738172,0.407047545,10.02849503,39.53555044,1.7168926,0.51979959,0.106334442
8326-3702,1-592128,10.81925779,40.70368644,1.94228816,-1.603397608,0.417641009,10.58950237,40.48522402,1.991860986,-1.935728192,0.240153661,10.31737046,40.23627809,2.006643534,-1.977818131,0.131469818
8326-3703,1-592031,11.02675042,40.49091863,1.432780981,3.869445562,2.1902747,10.77433616,40.1682317,1.511578321,2.873314381,0.747148235,10.46400604,39.89352649,1.597716808,1.74895668,0.27012699
8326-6102,1-422974,9.804667789,40.12816141,1.495391369,3.398383141,0.348135232,9.464836135,39.65443198,1.544350863,2.488262653,0.104958887,9.11039054,39.25028553,1.554514289,2.330953836,0.039880642
8326-1902,1-457206,9.765550941,38.61257667,2.011599541,-1.815126181,0.000937815,9.158010373,38.03704362,2.031994104,-1.883918762,0.00022408,8.422446251,37.21635724,2.031994104,-1.88952744,4.23E-05
8326-3704,1-404191,9.467696316,38.07890218,1.784683704,1.405264616,0.001345915,9.116479619,37.49636635,1.746055961,0.689163685,0.000377367,8.826526348,37.08727656,1.753153563,0.334457099,0.000130153
8326-9101,1-456773,9.318299917,39.65958654,1.708428383,-0.053828813,0.00596913,8.90466746,39.31665345,1.752446175,-0.106900848,0.002094904,8.477619691,38.89766504,1.771732807,-0.166186094,0.001682139
8326-12702,1-623447,10.45636304,39.69431041,1.512323856,3.586472988,0.249476061,10.26510177,39.51517294,1.483176947,3.129909515,0.172509036,10.05987542,39.2792546,1.536860347,2.835298061,0.088733912
8326-6101,1-456516,9.756305856,39.49454888,1.832727432,-0.90889293,0.008786311,9.506165031,39.2741274,1.878927469,-0.920826137,0.003879964,9.236720135,39.11430465,1.910316586,-1.20189476,0.002570602
8326-6104,1-456708,9.603728258,39.02056503,1.692902207,0.730670214,0.003556638,9.145719853,38.76855343,1.696538329,1.319243908,0.000493592,8.752624763,38.44658434,1.704270005,1.582267046,0.00012266
8326-12705,1-403664,9.591403565,39.24608894,1.480187416,3.999711037,0.114583796,9.194685798,38.79872296,1.512461543,3.504485369,0.041624303,8.834504403,38.40646876,1.529394984,2.946830273,0.016945729
8326-12704,1-404249,9.304865792,38.37433348,1.512642503,3.724638462,0.0011291,8.910469686,37.91382032,1.543755174,3.611653328,0.000452523,8.48488321,37.52301258,1.562889934,3.926312685,0.000153542
8326-12703,1-404265,8.934122937,39.91214354,1.299317956,6.51182127,0.204243633,8.570014627,39.72492018,1.232902884,6.904369831,0.13150019,8.161919195,39.41378229,1.214300513,7.03605938,0.06321875
8326-1901,1-404260,9.341745257,38.16758922,1.650924325,2.064580202,0.00111471,8.897682631,37.6900849,1.666043282,1.809200287,0.00041612,8.523166603,37.25597091,1.710431457,1.573892832,0.000207385
8326-6103,1-456289,9.959449656,38.79770184,1.811496735,0.280669421,0.006614014,9.610680053,38.40451641,1.811647296,-0.335191488,0.002470782,9.286092135,38.16137259,1.815470815,-0.394289732,0.000730365
8326-12701,1-404184,10.01774709,38.93839811,1.816237092,-0.402638316,0.001772822,9.63328005,38.68791713,1.838730574,-0.604931235,0.000749342,9.315919869,38.36845111,1.847022772,-0.65339762,0.000356198
8483-1901,1-403720,9.766219567,38.54494969,1.842189431,0.353099197,0.001055705,9.538983025,38.24089536,1.843378186,-0.807525575,0.000402336,9.293226385,37.9802801,1.849145293,-1.200771689,0.000153293
8483-6101,1-457177,9.194978875,37.75589373,1.791684508,0.329521269,0.000143142,8.777487234,37.22432847,1.822345376,0.28530243,3.54E-05,8.533325202,36.83358268,1.864934087,0.28530243,1.51E-05
8483-12702,1-456530,8.954063783,38.1494058,1.770388603,0.743510067,0.000716089,8.578917231,37.83723119,1.791284323,-0.043568213,0.000164904,8.201388245,37.50728829,1.818084717,-0.312676817,3.77E-05
8483-3703,1-404279,10.10582148,39.5583542,1.956842422,-1.780786037,0.007555057,9.724498277,39.18059322,1.996091008,-1.908219934,0.004021447,9.368400513,38.86314222,2.00590086,-1.965161443,0.002228645
8483-12704,1-457196,10.11946802,39.65896083,1.310337305,5.703208447,0.444560751,9.813488498,39.38959871,1.256225467,5.760504723,0.270470242,9.487625049,39.04147211,1.240895629,5.757033825,0.133434144
8483-3701,1-395622,11.21368732,39.62894322,2.003499508,-1.893154979,0.006989206,10.99012936,39.47455149,2.034456491,-2.310516834,0.00506024,10.77587446,39.23452697,2.049709558,-2.476923704,0.003005329
8483-9101,1-458124,9.729831124,40.54709603,1.243311644,6.429096699,0.3500038,9.338182458,39.67621995,1.324666858,4.762834549,0.079572635,9.003281068,39.24128717,1.361359239,3.716519833,0.033556211
8483-12701,1-458033,9.626610747,39.9647119,1.358753562,5.555663109,0.341607303,9.189058384,39.48235998,1.377068877,4.639507294,0.117954656,8.756401301,39.05310321,1.385559678,4.137255192,0.042865821
8483-3702,1-457816,11.58017707,39.14460691,1.985036731,-1.713879824,0.005678754,11.39415266,38.9590962,2.042304993,-1.914194345,0.00287984,11.16084645,38.72619555,2.07425642,-2.129873276,0.001861814
8483-12705,1-395601,10.06239696,39.02000846,1.375833154,3.821111679,0.075327622,9.672570129,38.43961281,1.482893229,2.549631834,0.019191629,9.230993401,37.95810645,1.518595934,2.297192812,0.006136742
8483-9102,1-458127,10.52287232,39.57426031,1.78075695,-0.391800702,0.058762451,10.0909535,39.18312721,1.868379235,-1.113999009,0.017022393,9.829167306,38.93253984,1.892414808,-1.264202714,0.009017001
8483-3704,1-626689,9.925512915,39.76935753,1.346211195,5.236648083,0.303291177,9.554014114,39.1817392,1.389180303,4.062390804,0.08490142,9.20938296,38.70225666,1.432248592,3.312709093,0.026590044
8483-6103,1-395734,10.7241029,39.33749788,1.750906825,0.021887036,0.004461758,10.42002345,39.13042796,1.810543895,-0.402499825,0.003292067,10.03659866,38.78813997,1.829522729,-0.508055866,0.001713881
8483-1902,1-395547,10.35311947,39.59379099,2.036756754,-1.962348223,0.014883837,9.961407626,39.19269194,2.034519911,-1.979125023,0.006256817,9.627661115,38.83980154,2.029482603,-1.987149596,0.002577864
8483-12703,1-626669,10.28143796,40.59212272,1.660048485,1.598016977,0.599464029,9.999541058,40.43089445,1.693055272,1.40173912,0.369262345,9.72480883,40.21404514,1.677340031,1.747933388,0.232824765
8483-6102,1-458138,10.94833843,40.24308266,2.002305508,-1.945996642,0.029346717,10.70451731,39.95464914,2.00514102,-2.239302874,0.012374269,10.44634059,39.72851304,2.023499966,-2.515748024,0.006460285
8483-6104,1-395533,10.41171153,40.85683711,1.520824909,2.713023901,7.002299051,10.25992076,40.65536363,1.488664985,2.888257265,5.942313212,10.09426413,40.47059384,1.42902863,3.555418015,4.573804278
8482-9101,1-395617,9.424879332,38.03081003,1.619343162,1.45940125,3.96E-05,8.889666677,37.47469982,1.605288625,1.634225011,1.84E-05,8.500506459,37.09544166,1.604126811,1.634225011,1.39E-05
8482-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8482-6101,1-395593,10.01267387,39.6255931,1.864129424,-0.807198524,0.017704343,9.746465967,39.40040747,1.906720757,-0.973511457,0.007927793,9.467906286,39.13370597,1.918297291,-0.977222145,0.004648055
8482-3703,1-395643,9.527574628,40.40780992,1.323086262,5.909415245,0.449633381,9.132996127,40.0198795,1.324250817,4.974113464,0.21314643,8.788501794,39.62333722,1.325556636,4.966186047,0.10150779
8482-12701,1-458052,10.76604084,39.69655813,1.928367734,-1.288895965,0.030178748,10.35353238,39.25486325,1.968162537,-1.625777125,0.012062212,9.97099689,38.87521398,1.976387739,-1.751990795,0.005429152
8482-3702,1-568624,10.82780461,nan,1.670752048,0.604640722,nan,10.56103149,39.0949532,1.698055148,-0.294438004,0.066085155,10.21824907,38.78439949,1.698196292,-0.300474823,0.034729124
8482-6102,1-457875,9.594876292,40.27660094,1.251656532,5.642416477,0.443932882,9.101507861,39.5376378,1.310408592,5.569336414,0.102513085,8.651102112,38.9662156,1.332700491,5.603194237,0.030759001
8482-12705,1-457869,9.719323549,39.46666094,1.483786941,3.699397326,0.13967929,9.271989458,39.13632851,1.4465698,3.899455786,0.070163241,8.874369381,38.79301973,1.432681203,3.885730743,0.03200824
8482-3701,1-626822,10.84415658,39.47462509,1.99424386,-2.235276699,0.007980599,10.45331055,39.02005687,1.997438192,-2.265010595,0.003286534,10.11595112,38.51638021,2.001998901,-2.263580799,0.001151528
8482-12703,1-458396,10.5926054,40.23069668,1.482241154,3.245811224,0.999276009,10.37437892,39.96741106,1.576698184,1.50267756,0.285703481,10.14003519,39.77343711,1.710210323,0.171159506,0.090870301
8482-1902,1-457871,9.459995167,39.63602243,1.378076077,4.278337479,0.14145658,9.078214954,39.11900957,1.411580324,3.81518364,0.048713438,8.671497759,38.66532522,1.410990834,3.213489532,0.01837233
8482-3704,1-458270,10.16308367,39.3938106,1.602651834,1.992338181,0.171815804,9.851344783,39.13128648,1.604484081,1.092400789,0.131161292,9.583975977,38.94272972,1.471306682,1.650312185,0.104092204
8482-12702,1-627108,11.30419816,40.08727524,1.984070063,-1.376166821,0.05644626,11.06375426,39.92809419,2.018220425,-1.744687796,0.027030723,10.81957765,39.72559174,2.029178143,-2.087183952,0.018587009
8482-6103,1-423024,10.85670673,40.86438658,1.362724662,2.274601221,1.201722762,10.5245143,40.73575043,1.320446372,0.39075619,0.705620607,10.16566164,40.48998692,1.273969531,0.645811617,0.402676121
8482-9102,1-423049,10.42429823,39.40607591,1.644937634,0.963980854,0.088045046,10.12790001,38.98433925,1.737487078,0.060963895,0.022564602,9.753607279,38.58509247,1.762713909,-0.232660338,0.007668655
8482-6104,1-458499,10.98279779,39.42614068,1.964959025,-1.652627945,0.01667799,10.70935619,39.20768562,1.965277433,-1.598226547,0.009411968,10.39802156,38.90010925,1.980730295,-1.591535926,0.005284929
8482-12704,1-627086,11.04186329,39.96484572,1.984738469,-1.848979354,0.025401088,10.69355294,39.63678986,1.989207387,-1.979848027,0.016631629,10.31503958,39.27807455,1.988356709,-2.055464983,0.007267593
8263-9102,1-626684,10.40279133,40.005008,1.485677719,2.988321304,0.714470429,10.10882564,39.59727299,1.613942504,1.111096025,0.229581499,9.817047177,39.32692677,1.61897254,0.79187113,0.145306432
8263-3703,1-568627,11.73546189,39.95112382,2.017303228,-1.826127052,0.01885141,11.55036737,39.72616558,2.072098255,-2.405741453,0.008831611,11.35183957,39.51282189,2.08017993,-2.649519682,0.003704043
8263-12703,1-457905,9.185284785,38.26777934,1.627519727,2.256706953,0.001566743,8.811856276,37.87444734,1.617377758,2.770801783,0.000772792,8.22606842,37.29695704,1.617377758,3.0243752,0.000226441
8263-9101,1-626658,10.34357876,40.5786408,1.48194468,3.097074509,0.492010225,10.09793336,40.48901927,1.684622288,1.42028296,0.162338691,9.857916386,40.35895136,1.707157373,1.43416357,0.101168807
8263-12701,1-458148,9.495203534,37.49910594,1.750035644,0.069812611,0.000224813,9.039625773,36.97793375,1.750116229,-0.46779114,2.87E-05,8.708599571,36.50103432,1.753749251,-0.547354639,1.35E-05
8263-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8263-12702,1-519407,10.68638897,39.28119831,1.983726025,-1.781424999,0.003433094,10.4565504,39.13568823,2.000778437,-2.04129529,0.002604533,10.18432435,38.96770319,2.006541729,-2.153948307,0.001786705
8263-6102,1-519444,11.18960626,38.56103871,1.995341897,-1.272275686,0.003177306,10.86503825,38.29675104,1.992512584,-1.226975203,0.001854652,10.53852629,37.96684318,1.998238087,-1.308524966,0.000922709
8263-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8263-6104,1-626924,10.72930644,40.10473182,1.406301737,3.460607052,1.00804989,10.44853811,39.81571346,1.508328438,2.831913471,0.402084289,10.13310192,39.50673199,1.549630284,2.569429159,0.17245887
8263-3701,1-522749,11.21626798,39.45110353,1.989829421,-0.71737498,0.006502185,11.03020936,39.26905361,2.021826267,-1.250819683,0.002860089,10.82184649,38.98570079,2.035357952,-1.379359722,0.000867729
8263-3702,1-522742,10.03737352,40.75799803,1.280864239,5.274511337,1.368257731,9.678606361,40.09753031,1.344998002,4.386250973,0.406958074,9.314646247,39.60071143,1.355766892,3.799744844,0.152418664
8263-3704,1-519429,10.70402409,39.48586812,1.825561523,-0.273169279,0.02840856,10.43797634,39.25081564,1.885466456,-1.15586412,0.01246866,10.16816091,38.98765044,1.883114815,-1.226387024,0.007167412
8263-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8263-12705,1-523117,9.35557519,39.74703411,1.325383902,5.211593628,0.137946616,8.901871676,39.3428649,1.312813997,5.457650661,0.054566659,8.4564467,38.88222841,1.313883185,5.639388084,0.01880931
8263-12704,1-519393,10.26611379,39.23634182,1.985929847,-1.741477966,0.002631108,9.788625666,38.77167988,2.010013342,-1.593055129,0.001195722,9.498549671,38.4428897,2.011412621,-1.570666194,0.000627838
8263-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8254-12703,1-523154,10.06993158,39.77769955,1.839392424,-0.327001959,0.044706741,9.719369896,39.43672728,1.899143577,-0.340288967,0.021543621,9.315895811,39.03763578,1.920858383,-0.258498877,0.008950056
8254-12705,1-519381,10.43833292,39.57505129,1.741994977,0.359366119,0.052104065,9.980445975,39.12523801,1.762120128,0.132235974,0.016017591,9.507445084,38.64376356,1.769873261,0.063728273,0.004903489
8254-12702,1-568584,10.68452853,41.09402934,1.336369753,5.984705925,1.938943362,10.44346152,40.98700853,1.402804017,5.842721462,0.927807694,10.1746254,40.78373827,1.425829887,5.791051865,0.523150565
8254-3702,1-522735,8.920077764,40.23273217,1.327872157,4.738188267,0.345671517,8.414091557,39.68233637,1.364484668,4.619711876,0.085738831,7.912685269,39.2089705,1.368642092,4.478775978,0.025826766
8254-3701,1-523105,10.43698346,40.20849119,1.357969284,4.65376091,1.210417974,10.13152855,39.71213811,1.444883823,3.231096983,0.407774045,9.84948902,39.3607357,1.502293587,2.418355227,0.157616688
8254-12704,1-593544,10.99170111,40.01348534,1.876301527,-1.146410942,0.148130251,10.81924899,39.86843091,1.977012753,-2.072402477,0.060190987,10.61386567,39.68816934,1.993963599,-2.175318241,0.041159678
8254-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8254-9101,1-197968,10.3052713,39.52192297,1.293674469,4.394268036,0.200122994,9.875973355,39.13983969,1.305903077,3.793526649,0.088682027,9.427754186,38.73924754,1.309741855,3.644468784,0.036875518
8254-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8254-12701,1-321426,11.33879117,39.12237552,2.000401974,-1.375986338,0.005381175,11.1299909,38.91741632,2.04396677,-1.621718287,0.002909835,10.87437531,38.68197551,2.066953659,-1.878957272,0.001775139
8254-1901,1-198029,9.910448417,38.7320252,1.550274491,2.699292183,0.030302033,9.460905712,38.27863415,1.571248531,2.49251461,0.009303107,9.137318664,37.94460961,1.573432207,2.426065922,0.004110878
8254-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8254-3703,1-321655,10.92525255,39.37679126,1.587638855,3.424519062,0.055494676,10.55593013,39.05428286,1.580872774,3.630157709,0.028431857,10.22414071,38.74670155,1.58054328,3.781765223,0.013734353
8254-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8254-6102,1-321823,11.19831983,38.92441102,1.445317268,3.804947376,0.070706537,10.91368282,38.62626934,1.477085471,3.508363962,0.032780779,10.52798683,38.2516201,1.510867119,3.40730834,0.013580728
8254-6101,1-321684,11.01625788,40.48970604,2.017240047,-1.406720638,0.174150653,10.56848491,40.0267113,2.00931716,-1.5857023,0.063422244,9.981861863,39.44011967,2.001448631,-1.657084465,0.01720087
8254-6103,1-198007,10.90897381,40.59817143,2.053742647,-2.043649673,0.213962342,10.59169394,40.28799974,2.072932005,-2.20111084,0.102367509,10.26515208,39.95204943,2.070765734,-2.181055546,0.047125944
8448-9102,1-321512,10.26295752,39.83123453,1.720411777,-0.204004779,0.072103047,9.897510085,39.48930929,1.772738218,-0.707433164,0.023735334,9.615747924,39.21714275,1.785432816,-0.718511462,0.011357065
8448-12701,1-198395,11.49931911,40.36371466,2.107210159,-2.079395533,0.054487831,11.26348182,40.22556324,2.10093832,-2.159165621,0.043694813,11.00927398,39.98929477,2.101565599,-2.158572912,0.030667242
8448-9101,1-198036,9.119622465,41.14768434,1.198866844,6.675097942,1.005194633,8.660339079,40.72386345,1.185790896,6.702727795,0.377185169,8.165695839,40.22725537,1.182660937,6.544456005,0.11852714
8448-3701,1-576439,11.03621653,38.79813095,2.041770935,-1.796253562,0.000874126,10.7295123,38.58809025,2.050381184,-1.931822896,0.00029723,10.40633357,38.26203601,2.051113605,-1.786811352,0.000107038
8448-12702,1-576436,10.9563774,40.05457496,1.362532616,4.071609497,0.652836775,10.75154598,39.80641138,1.503478885,2.068832874,0.25808996,10.56408741,39.66823264,1.563501239,1.139699936,0.189817987
8448-12703,1-418252,10.6364937,41.06450083,1.34737289,4.942121983,8.248039284,10.37106316,40.73761996,1.331344724,4.59774828,4.762787873,10.09921898,40.46290802,1.34737289,4.441387177,2.238430273
8448-12705,1-418090,10.83762639,38.90227024,1.883717775,-1.593095541,0.004147032,10.52045154,38.62763424,1.93671751,-1.883841991,0.002437012,10.21602873,38.3254992,1.951077342,-1.848286271,0.001237678
8448-3702,1-418128,9.38079844,40.01335414,1.276340961,6.361755848,0.093035383,8.975155521,39.44914077,1.305297494,6.117355824,0.031112637,8.62965209,39.01235563,1.316123605,5.911263943,0.013146978
8448-12704,1-418111,10.49136341,38.9091721,1.44961679,3.528513432,0.051247421,10.06516766,38.35652503,1.544600129,2.094166279,0.014335936,9.682802979,37.95721185,1.565047979,1.440231681,0.005458191
8448-6102,1-418023,9.634689941,39.78818389,1.483755112,0.622513473,0.110744539,9.167205123,39.35354646,1.432334065,0.701241553,0.04340945,8.776020244,38.91389463,1.423227906,0.701241553,0.015859467
8448-3704,1-410718,9.087020459,39.19725328,1.342728853,5.573726177,0.034122932,8.722819217,38.62586998,1.394444227,4.231221199,0.009318799,8.405575468,38.35129602,1.399111032,3.47422576,0.004259271
8448-3703,1-418014,10.66715922,40.54794901,1.430627584,2.165544033,2.94195473,10.27626886,40.11141432,1.497628689,1.290321469,0.893494857,9.913551872,39.74528029,1.523346186,1.058197618,0.360283461
8448-1902,1-418224,9.554712329,40.78674375,1.289908171,5.264659405,0.735289749,9.232946991,40.57123784,1.27799356,5.548333168,0.449312101,8.907481647,40.15604122,1.279372454,5.89984417,0.194701393
8448-1901,1-418253,10.36379315,39.33383245,1.816009045,-0.208113864,0.022231713,10.03058718,39.03122435,1.842930675,-0.421269685,0.01249477,9.612507367,38.61312437,1.850546598,-0.502144039,0.004985037
8448-6104,1-418242,9.684859136,40.14021908,1.214744806,5.8872962,0.374261012,9.290527413,39.78838837,1.198555708,5.73256731,0.159002571,8.904850038,39.42308071,1.198555708,5.657583714,0.066260981
8448-6103,1-418202,10.17177799,39.56070446,1.564364672,2.096802711,0.058102233,9.773629636,38.95268209,1.581707716,1.692544222,0.015707953,9.426658365,38.43341651,1.588005304,1.48326683,0.005297086
8448-6101,1-410704,10.46110646,40.00185202,1.183832884,5.496271133,0.691125978,10.11354706,39.61735397,1.177146435,5.454320908,0.302235564,9.768182621,39.23710699,1.173781633,5.350913525,0.127511024
8548-3701,1-418228,10.84636034,40.67463225,1.88354969,-1.018586993,0.347285557,10.61950732,40.42102528,1.918582559,-1.603963852,0.174695161,10.42625363,40.18221838,1.939276695,-1.888686419,0.094015696
8548-12705,1-418071,9.808904162,39.29263311,1.726044059,-0.543990493,0.00593466,9.378926532,38.89060655,1.753205299,-0.469212323,0.002149164,8.799707845,38.29817632,1.763896108,-0.60104984,0.000553153
